,00000000,11472200,11475560,11475800,11478500
2007-05-04,8.378816215359436,9.366673477854347,9.227103723472808,9.018133429035998,7.348808483933925
2007-05-05,0.8137347162986288,0.26290133933183374,0.47981672110713175,0.20358222207700072,1.4231811581185208
2007-05-06,0.0,0.0,0.0,0.0,0.0
2007-05-07,0.0,0.0,0.0,0.0,0.0
2007-05-08,0.0,0.0,0.0,0.0,0.0
2007-05-09,0.0,0.0,0.0,0.0,0.0
2007-05-10,0.0,0.0,0.0,0.0,0.0
2007-05-11,0.0,0.0,0.0,0.0,0.0
2007-05-12,0.0,0.0,0.0,0.0,0.0
2007-05-13,0.0,0.0,0.0,0.0,0.0
2007-05-14,0.0,0.0,0.0,0.0,0.0
2007-05-15,0.0,0.0,0.0,0.0,0.0
2007-05-16,0.0,0.0,0.0,0.0,0.0
2007-05-17,0.0,0.0,0.0,0.0,0.0
2007-05-18,0.0,0.0,0.0,0.0,0.0
2007-05-19,0.0,0.0,0.0,0.0016508080893092685,0.0
2007-05-20,0.0,0.0,0.0,0.0,0.0
2007-05-21,0.0,0.0,0.0,0.0,0.0
2007-05-22,0.0,0.0,0.0,0.0,0.0
2007-05-23,0.0,0.0,0.0,0.0,0.0
2007-05-24,0.0,0.0,0.0,0.0,0.0
2007-05-25,0.0,0.0,0.0,0.0,0.0
2007-05-26,0.0,0.0,0.0,0.0,0.0
2007-05-27,0.0,0.0,0.0,0.0,0.0
2007-05-28,0.0,0.0,0.0,0.0,0.0
2007-05-29,0.0,0.0,0.0,0.0,0.0
2007-05-30,0.0,0.0,0.0,0.0,0.0
2007-05-31,0.0,0.0,0.0,0.0,0.0
2007-06-01,0.0,0.0,0.0,0.0,0.0
2007-06-02,0.0,0.0,0.0,0.0,0.0
2007-06-03,0.0,0.0,0.0,0.0,0.0
2007-06-04,0.0,0.0,0.0,0.0,0.0
2007-06-05,1.957755139895848,0.5867009030164003,2.0880119026419655,1.4601356562188437,3.7634424614667092
2007-06-06,0.015000000044855537,0.04111920386698322,0.03921115588381946,0.10087838353177607,1.3664400097053317
2007-06-07,0.0,0.0,0.0,0.0,0.9879992245415117
2007-06-08,0.0,0.0,0.0,0.0,0.0
2007-06-09,0.0,0.0,0.0,0.0,0.0
2007-06-10,0.0032040815710147126,0.0002791783343052734,0.1809282863097065,0.10416697032215787,0.5858547349342452
2007-06-11,0.0,0.0,0.0,0.0,0.0
2007-06-12,0.0,0.0,0.0,0.0,0.0
2007-06-13,0.0,0.0,0.0,0.0,0.0
2007-06-14,0.0,0.0,0.0,0.0,0.0
2007-06-15,0.0,0.0,0.0,0.0,0.0
2007-06-16,0.0,0.0,0.0,0.0,0.0
2007-06-17,0.0,0.0,0.0,0.0,0.0
2007-06-18,0.0,0.0,0.0,0.0,0.0
2007-06-19,0.0,0.0,0.0,0.0,0.0
2007-06-20,0.12724489681612777,0.01634982886502141,0.0,0.016544141377877405,0.0
2007-06-21,0.0,0.0,0.0,0.0,0.0
2007-06-22,0.0,0.0,0.0,0.0,0.0
2007-06-23,0.0,0.0,0.0,0.0,0.0
2007-06-24,0.0,0.0,0.0,0.0,0.0
2007-06-25,0.0,0.0,0.0,0.0,0.0
2007-06-26,0.0,0.0,0.0,0.0,0.0
2007-06-27,0.0,0.0,0.0,0.0,0.0
2007-06-28,0.0,0.0,0.0,0.0,0.0
2007-06-29,0.0,0.0,0.0,0.0,5.908584359248347e-06
2007-06-30,0.0,0.0,0.0,0.0,0.0
2007-07-01,0.0,0.0,0.0,0.0,0.0
2007-07-02,0.0,0.0,0.0,0.0,0.0
2007-07-03,0.0,0.0,0.0,0.0,0.0
2007-07-04,0.0,0.0,0.0,0.0,0.0
2007-07-05,0.0,0.0,0.0,0.0,0.0
2007-07-06,0.0,0.0,0.0,0.0,0.0
2007-07-07,0.0,0.0,0.0,0.0,0.007512262961936239
2007-07-08,0.0,0.0,0.0,0.0,0.0
2007-07-09,0.0,0.0,0.0,0.0,0.0
2007-07-10,0.0,0.0,0.0,0.0,0.0
2007-07-11,0.0,0.0,0.0,0.0,0.0
2007-07-12,0.8714081547698197,1.513729847167609,0.1121314746806346,0.16469959690339037,0.7881394655635807
2007-07-13,0.0,0.0,0.0,0.0,0.0
2007-07-14,0.0,0.0,0.0,0.0,0.0
2007-07-15,0.0,0.0,0.0,0.0,0.0
2007-07-16,0.0,0.0,0.0,0.0,0.0
2007-07-17,0.0,0.0,0.0,0.0,0.0
2007-07-18,4.26159194051003,3.9205045204388185,4.281263011385245,4.340561836006665,31.594469690482367
2007-07-19,0.4354081537042346,0.612253967694616,0.02278884417151075,0.11403565591653911,3.5176416005777282
2007-07-20,0.0,0.0,0.0,0.0,0.0
2007-07-21,0.0,0.0,0.0,0.0,0.0
2007-07-22,0.0,0.0,0.0,0.0,0.0
2007-07-23,0.0,0.0,0.0,0.0,0.0
2007-07-24,0.0,0.0,0.0,0.0,0.0
2007-07-25,0.0,0.0,0.0,0.0,0.0
2007-07-26,0.0,0.0,0.0,0.0,0.01762552940584678
2007-07-27,0.0,0.0,0.0,0.0,0.0
2007-07-28,0.0,0.0,0.0,0.0,0.0
2007-07-29,0.0,0.0,0.0,0.0,0.0
2007-07-30,0.0,0.0,0.0,0.0,0.0
2007-07-31,0.0,0.0,0.0,0.0,0.0
2007-08-01,0.0,0.0,0.0,0.0,0.0
2007-08-02,0.0,0.0,0.0,0.0,0.0
2007-08-03,0.0,0.0,0.0,0.0,0.0
2007-08-04,0.0,0.0,0.0,0.0,0.0
